null_replicate,graph_index,target_swaps,accepted_swaps,changed
15,69,130,130,True
15,70,130,130,True
15,71,80,80,True
15,72,100,100,True
15,73,90,90,True
15,74,140,140,True
15,75,190,190,True
15,76,50,50,True
15,77,60,60,True
15,78,130,130,True
15,79,130,130,True
15,80,110,110,True
15,81,110,110,True
15,82,100,100,True
15,83,120,120,True
15,84,140,140,True
15,85,120,120,True
15,86,110,110,True
15,87,120,120,True
15,88,130,130,True
15,89,140,140,True
15,90,120,120,True
15,91,110,110,True
15,92,80,80,True
15,93,160,160,True
16,0,110,110,True
16,1,130,130,True
16,2,70,70,True
16,3,70,70,True
16,4,90,90,True
16,5,90,90,True
16,6,170,170,True
16,7,150,150,True
16,8,150,150,True
16,9,70,70,True
16,10,120,120,True
16,11,100,100,True
16,12,70,70,True
16,13,80,80,True
16,14,100,100,True
16,15,100,100,True
16,16,100,100,True
16,17,120,120,True
16,18,130,130,True
16,19,170,170,True
16,20,50,50,True
16,21,70,70,True
16,22,120,120,True
16,23,80,80,True
16,24,120,120,True
16,25,100,100,True
16,26,130,130,True
16,27,140,140,True
16,28,100,100,True
16,29,120,120,True
16,30,120,120,True
16,31,130,130,True
16,32,130,130,True
16,33,210,210,True
16,34,100,100,True
16,35,130,130,True
16,36,120,120,True
16,37,170,170,True
16,38,80,80,True
16,39,120,120,True
16,40,80,80,True
16,41,100,100,True
16,42,130,130,True
16,43,170,170,True
16,44,90,90,True
16,45,110,110,True
16,46,130,130,True
16,47,110,110,True
16,48,40,40,True
16,49,130,130,True
16,50,110,110,True
16,51,150,150,True
16,52,80,80,True
16,53,70,70,True
16,54,70,70,True
16,55,90,90,True
16,56,20,20,False
16,57,90,90,True
16,58,130,130,True
16,59,150,150,True
16,60,90,90,True
16,61,110,110,True
16,62,100,100,True
16,63,150,150,True
16,64,100,100,True
16,65,160,160,True
16,66,130,130,True
16,67,140,140,True
16,68,110,110,True
16,69,130,130,True
16,70,130,130,True
16,71,80,80,True
16,72,100,100,True
16,73,90,90,True
16,74,140,140,True
16,75,190,190,True
16,76,50,50,True
16,77,60,60,True
16,78,130,130,True
16,79,130,130,True
16,80,110,110,True
16,81,110,110,True
16,82,100,100,True
16,83,120,120,True
16,84,140,140,True
16,85,120,120,True
16,86,110,110,True
16,87,120,120,True
16,88,130,130,True
16,89,140,140,True
16,90,120,120,True
16,91,110,110,True
16,92,80,80,True
16,93,160,160,True
17,0,110,110,True
17,1,130,130,True
17,2,70,70,True
17,3,70,70,True
17,4,90,90,True
17,5,90,90,True
17,6,170,170,True
17,7,150,150,True
17,8,150,150,True
17,9,70,70,True
17,10,120,120,True
17,11,100,100,True
17,12,70,70,True
17,13,80,80,True
17,14,100,100,True
17,15,100,100,True
17,16,100,100,True
17,17,120,120,True
17,18,130,130,True
17,19,170,170,True
17,20,50,50,True
17,21,70,70,True
17,22,120,120,True
17,23,80,80,True
17,24,120,120,True
17,25,100,100,True
17,26,130,130,True
17,27,140,140,True
17,28,100,100,True
17,29,120,120,True
17,30,120,120,True
17,31,130,130,True
17,32,130,130,True
17,33,210,210,True
17,34,100,100,True
17,35,130,130,True
17,36,120,120,True
17,37,170,170,True
17,38,80,80,True
17,39,120,120,True
17,40,80,80,True
17,41,100,100,True
17,42,130,130,True
17,43,170,170,True
17,44,90,90,True
17,45,110,110,True
17,46,130,130,True
17,47,110,110,True
17,48,40,40,True
17,49,130,130,True
17,50,110,110,True
17,51,150,150,True
17,52,80,80,True
17,53,70,70,True
17,54,70,70,True
17,55,90,90,True
17,56,20,20,False
17,57,90,90,True
17,58,130,130,True
17,59,150,150,True
17,60,90,90,True
17,61,110,110,True
17,62,100,100,True
17,63,150,150,True
17,64,100,100,True
17,65,160,160,True
17,66,130,130,True
17,67,140,140,True
17,68,110,110,True
17,69,130,130,True
17,70,130,130,True
17,71,80,80,True
17,72,100,100,True
17,73,90,90,True
17,74,140,140,True
17,75,190,190,True
17,76,50,50,True
17,77,60,60,True
17,78,130,130,True
17,79,130,130,True
17,80,110,110,True
17,81,110,110,True
17,82,100,100,True
17,83,120,120,True
17,84,140,140,True
17,85,120,120,True
17,86,110,110,True
17,87,120,120,True
17,88,130,130,True
17,89,140,140,True
17,90,120,120,True
17,91,110,110,True
17,92,80,80,True
17,93,160,160,True
18,0,110,110,True
18,1,130,130,True
18,2,70,70,True
18,3,70,70,True
18,4,90,90,True
18,5,90,90,True
18,6,170,170,True
18,7,150,150,True
18,8,150,150,True
18,9,70,70,True
18,10,120,120,True
18,11,100,100,True
18,12,70,70,True
18,13,80,80,True
18,14,100,100,True
18,15,100,100,True
18,16,100,100,True
18,17,120,120,True
18,18,130,130,True
18,19,170,170,True
18,20,50,50,True
18,21,70,70,True
18,22,120,120,True
18,23,80,80,True
18,24,120,120,True
18,25,100,100,True
18,26,130,130,True
18,27,140,140,True
18,28,100,100,True
18,29,120,120,True
18,30,120,120,True
18,31,130,130,True
18,32,130,130,True
18,33,210,210,True
18,34,100,100,True
18,35,130,130,True
18,36,120,120,True
18,37,170,170,True
18,38,80,80,True
18,39,120,120,True
18,40,80,80,True
18,41,100,100,True
18,42,130,130,True
18,43,170,170,True
18,44,90,90,True
18,45,110,110,True
18,46,130,130,True
18,47,110,110,True
18,48,40,40,True
18,49,130,130,True
18,50,110,110,True
18,51,150,150,True
18,52,80,80,True
18,53,70,70,True
18,54,70,70,True
18,55,90,90,True
18,56,20,20,False
18,57,90,90,True
18,58,130,130,True
18,59,150,150,True
18,60,90,90,True
18,61,110,110,True
18,62,100,100,True
18,63,150,150,True
18,64,100,100,True
18,65,160,160,True
18,66,130,130,True
18,67,140,140,True
18,68,110,110,True
18,69,130,130,True
18,70,130,130,True
18,71,80,80,True
18,72,100,100,True
18,73,90,90,True
18,74,140,140,True
18,75,190,190,True
18,76,50,50,True
18,77,60,60,True
18,78,130,130,True
18,79,130,130,True
18,80,110,110,True
18,81,110,110,True
18,82,100,100,True
18,83,120,120,True
18,84,140,140,True
18,85,120,120,True
18,86,110,110,True
18,87,120,120,True
18,88,130,130,True
18,89,140,140,True
18,90,120,120,True
18,91,110,110,True
18,92,80,80,True
18,93,160,160,True
19,0,110,110,True
19,1,130,130,True
19,2,70,70,True
19,3,70,70,True
19,4,90,90,True
19,5,90,90,True
19,6,170,170,True
19,7,150,150,True
19,8,150,150,True
19,9,70,70,True
19,10,120,120,True
19,11,100,100,True
19,12,70,70,True
19,13,80,80,True
19,14,100,100,True
19,15,100,100,True
19,16,100,100,True
19,17,120,120,True
19,18,130,130,True
19,19,170,170,True
19,20,50,50,True
19,21,70,70,True
19,22,120,120,True
19,23,80,80,True
19,24,120,120,True
19,25,100,100,True
19,26,130,130,True
19,27,140,140,True
19,28,100,100,True
19,29,120,120,True
19,30,120,120,True
19,31,130,130,True
19,32,130,130,True
19,33,210,210,True
19,34,100,100,True
19,35,130,130,True
19,36,120,120,True
19,37,170,170,True
19,38,80,80,True
19,39,120,120,True
19,40,80,80,True
19,41,100,100,True
19,42,130,130,True
19,43,170,170,True
19,44,90,90,True
19,45,110,110,True
19,46,130,130,True
19,47,110,110,True
19,48,40,40,True
19,49,130,130,True
19,50,110,110,True
19,51,150,150,True
19,52,80,80,True
19,53,70,70,True
19,54,70,70,True
19,55,90,90,True
19,56,20,20,False
19,57,90,90,True
19,58,130,130,True
19,59,150,150,True
19,60,90,90,True
19,61,110,110,True
19,62,100,100,True
19,63,150,150,True
19,64,100,100,True
19,65,160,160,True
19,66,130,130,True
19,67,140,140,True
19,68,110,110,True
19,69,130,130,True
19,70,130,130,True
19,71,80,80,True
19,72,100,100,True
19,73,90,90,True
19,74,140,140,True
19,75,190,190,True
19,76,50,50,True
19,77,60,60,True
19,78,130,130,True
19,79,130,130,True
19,80,110,110,True
19,81,110,110,True
19,82,100,100,True
19,83,120,120,True
19,84,140,140,True
19,85,120,120,True
19,86,110,110,True
19,87,120,120,True
19,88,130,130,True
19,89,140,140,True
19,90,120,120,True
19,91,110,110,True
19,92,80,80,True
19,93,160,160,True
20,0,110,110,True
20,1,130,130,True
20,2,70,70,True
20,3,70,70,True
20,4,90,90,True
20,5,90,90,True
20,6,170,170,True
20,7,150,150,True
20,8,150,150,True
20,9,70,70,True
20,10,120,120,True
20,11,100,100,True
20,12,70,70,True
20,13,80,80,True
20,14,100,100,True
20,15,100,100,True
20,16,100,100,True
20,17,120,120,True
20,18,130,130,True
20,19,170,170,True
20,20,50,50,True
20,21,70,70,True
20,22,120,120,True
20,23,80,80,True
20,24,120,120,True
20,25,100,100,True
20,26,130,130,True
20,27,140,140,True
20,28,100,100,True
20,29,120,120,True
20,30,120,120,True
20,31,130,130,True
20,32,130,130,True
20,33,210,210,True
20,34,100,100,True
20,35,130,130,True
20,36,120,120,True
20,37,170,170,True
20,38,80,80,True
20,39,120,120,True
20,40,80,80,True
20,41,100,100,True
20,42,130,130,True
20,43,170,170,True
20,44,90,90,True
20,45,110,110,True
20,46,130,130,True
20,47,110,110,True
20,48,40,40,True
20,49,130,130,True
20,50,110,110,True
20,51,150,150,True
20,52,80,80,True
20,53,70,70,True
20,54,70,70,True
20,55,90,90,True
20,56,20,20,False
20,57,90,90,True
20,58,130,130,True
20,59,150,150,True
20,60,90,90,True
20,61,110,110,True
20,62,100,100,True
20,63,150,150,True
20,64,100,100,True
20,65,160,160,True
20,66,130,130,True
20,67,140,140,True
20,68,110,110,True
20,69,130,130,True
20,70,130,130,True
20,71,80,80,True
20,72,100,100,True
20,73,90,90,True
20,74,140,140,True
20,75,190,190,True
20,76,50,50,True
20,77,60,60,True
20,78,130,130,True
20,79,130,130,True
20,80,110,110,True
20,81,110,110,True
20,82,100,100,True
20,83,120,120,True
20,84,140,140,True
20,85,120,120,True
20,86,110,110,True
20,87,120,120,True
20,88,130,130,True
20,89,140,140,True
20,90,120,120,True
20,91,110,110,True
20,92,80,80,True
20,93,160,160,True
21,0,110,110,True
21,1,130,130,True
21,2,70,70,True
21,3,70,70,True
21,4,90,90,True
21,5,90,90,True
21,6,170,170,True
21,7,150,150,True
21,8,150,150,True
21,9,70,70,True
21,10,120,120,True
21,11,100,100,True
21,12,70,70,True
21,13,80,80,True
21,14,100,100,True
21,15,100,100,True
21,16,100,100,True
21,17,120,120,True
21,18,130,130,True
21,19,170,170,True
21,20,50,50,True
21,21,70,70,True
21,22,120,120,True
21,23,80,80,True
21,24,120,120,True
21,25,100,100,True
21,26,130,130,True
21,27,140,140,True
21,28,100,100,True
21,29,120,120,True
21,30,120,120,True
21,31,130,130,True
21,32,130,130,True
21,33,210,210,True
21,34,100,100,True
21,35,130,130,True
21,36,120,120,True
21,37,170,170,True
21,38,80,80,True
21,39,120,120,True
21,40,80,80,True
21,41,100,100,True
21,42,130,130,True
21,43,170,170,True
21,44,90,90,True
21,45,110,110,True
21,46,130,130,True
21,47,110,110,True
21,48,40,40,True
21,49,130,130,True
21,50,110,110,True
21,51,150,150,True
21,52,80,80,True
21,53,70,70,True
21,54,70,70,True
21,55,90,90,True
21,56,20,20,True
21,57,90,90,True
21,58,130,130,True
21,59,150,150,True
21,60,90,90,True
21,61,110,110,True
21,62,100,100,True
21,63,150,150,True
21,64,100,100,True
21,65,160,160,True
21,66,130,130,True
21,67,140,140,True
21,68,110,110,True
21,69,130,130,True
21,70,130,130,True
21,71,80,80,True
21,72,100,100,True
21,73,90,90,True
21,74,140,140,True
21,75,190,190,True
21,76,50,50,True
21,77,60,60,True
21,78,130,130,True
21,79,130,130,True
21,80,110,110,True
21,81,110,110,True
21,82,100,100,True
21,83,120,120,True
21,84,140,140,True
21,85,120,120,True
21,86,110,110,True
21,87,120,120,True
21,88,130,130,True
21,89,140,140,True
21,90,120,120,True
21,91,110,110,True
21,92,80,80,True
21,93,160,160,True
22,0,110,110,True
22,1,130,130,True
22,2,70,70,True
22,3,70,70,True
22,4,90,90,True
22,5,90,90,True
22,6,170,170,True
22,7,150,150,True
22,8,150,150,True
22,9,70,70,True
22,10,120,120,True
22,11,100,100,True
22,12,70,70,True
22,13,80,80,True
22,14,100,100,True
22,15,100,100,True
22,16,100,100,True
22,17,120,120,True
22,18,130,130,True
22,19,170,170,True
22,20,50,50,True
22,21,70,70,True
22,22,120,120,True
22,23,80,80,True
22,24,120,120,True
22,25,100,100,True
22,26,130,130,True
22,27,140,140,True
22,28,100,100,True
22,29,120,120,True
22,30,120,120,True
22,31,130,130,True
22,32,130,130,True
22,33,210,210,True
22,34,100,100,True
22,35,130,130,True
22,36,120,120,True
22,37,170,170,True
22,38,80,80,True
22,39,120,120,True
22,40,80,80,True
22,41,100,100,True
22,42,130,130,True
22,43,170,170,True
22,44,90,90,True
22,45,110,110,True
22,46,130,130,True
22,47,110,110,True
22,48,40,40,True
22,49,130,130,True
22,50,110,110,True
22,51,150,150,True
22,52,80,80,True
22,53,70,70,True
22,54,70,70,True
22,55,90,90,True
22,56,20,20,True
22,57,90,90,True
22,58,130,130,True
22,59,150,150,True
22,60,90,90,True
22,61,110,110,True
22,62,100,100,True
22,63,150,150,True
22,64,100,100,True
22,65,160,160,True
22,66,130,130,True
22,67,140,140,True
22,68,110,110,True
22,69,130,130,True
22,70,130,130,True
22,71,80,80,True
22,72,100,100,True
22,73,90,90,True
22,74,140,140,True
22,75,190,190,True
22,76,50,50,True
22,77,60,60,True
22,78,130,130,True
22,79,130,130,True
22,80,110,110,True
22,81,110,110,True
22,82,100,100,True
22,83,120,120,True
22,84,140,140,True
22,85,120,120,True
22,86,110,110,True
22,87,120,120,True
22,88,130,130,True
22,89,140,140,True
22,90,120,120,True
22,91,110,110,True
22,92,80,80,True
22,93,160,160,True
23,0,110,110,True
23,1,130,130,True
23,2,70,70,True
23,3,70,70,True
23,4,90,90,True
23,5,90,90,True
23,6,170,170,True
23,7,150,150,True
23,8,150,150,True
23,9,70,70,True
23,10,120,120,True
23,11,100,100,True
23,12,70,70,True
23,13,80,80,True
23,14,100,100,True
23,15,100,100,True
23,16,100,100,True
23,17,120,120,True
23,18,130,130,True
23,19,170,170,True
23,20,50,50,True
23,21,70,70,True
23,22,120,120,True
23,23,80,80,True
23,24,120,120,True
23,25,100,100,True
23,26,130,130,True
23,27,140,140,True
23,28,100,100,True
23,29,120,120,True
23,30,120,120,True
23,31,130,130,True
23,32,130,130,True
23,33,210,210,True
23,34,100,100,True
23,35,130,130,True
23,36,120,120,True
23,37,170,170,True
23,38,80,80,True
23,39,120,120,True
23,40,80,80,True
23,41,100,100,True
23,42,130,130,True
23,43,170,170,True
23,44,90,90,True
23,45,110,110,True
23,46,130,130,True
23,47,110,110,True
23,48,40,40,True
23,49,130,130,True
23,50,110,110,True
23,51,150,150,True
23,52,80,80,True
23,53,70,70,True
23,54,70,70,True
23,55,90,90,True
23,56,20,20,True
23,57,90,90,True
23,58,130,130,True
23,59,150,150,True
23,60,90,90,True
23,61,110,110,True
23,62,100,100,True
23,63,150,150,True
23,64,100,100,True
23,65,160,160,True
23,66,130,130,True
23,67,140,140,True
23,68,110,110,True
23,69,130,130,True
23,70,130,130,True
23,71,80,80,True
23,72,100,100,True
23,73,90,90,True
23,74,140,140,True
23,75,190,190,True
23,76,50,50,True
23,77,60,60,True
23,78,130,130,True
23,79,130,130,True
23,80,110,110,True
23,81,110,110,True
23,82,100,100,True
23,83,120,120,True
23,84,140,140,True
23,85,120,120,True
23,86,110,110,True
23,87,120,120,True
23,88,130,130,True
23,89,140,140,True
23,90,120,120,True
23,91,110,110,True
23,92,80,80,True
23,93,160,160,True
24,0,110,110,True
24,1,130,130,True
24,2,70,70,True
24,3,70,70,True
24,4,90,90,True
24,5,90,90,True
24,6,170,170,True
24,7,150,150,True
24,8,150,150,True
24,9,70,70,True
24,10,120,120,True
24,11,100,100,True
24,12,70,70,True
24,13,80,80,True
24,14,100,100,True
24,15,100,100,True
24,16,100,100,True
24,17,120,120,True
24,18,130,130,True
24,19,170,170,True
24,20,50,50,True
24,21,70,70,True
24,22,120,120,True
24,23,80,80,True
24,24,120,120,True
24,25,100,100,True
24,26,130,130,True
24,27,140,140,True
24,28,100,100,True
24,29,120,120,True
24,30,120,120,True
24,31,130,130,True
24,32,130,130,True
24,33,210,210,True
24,34,100,100,True
24,35,130,130,True
24,36,120,120,True
24,37,170,170,True
24,38,80,80,True
24,39,120,120,True
24,40,80,80,True
24,41,100,100,True
24,42,130,130,True
24,43,170,170,True
24,44,90,90,True
24,45,110,110,True
24,46,130,130,True
24,47,110,110,True
24,48,40,40,True
24,49,130,130,True
24,50,110,110,True
24,51,150,150,True
24,52,80,80,True
24,53,70,70,True
24,54,70,70,True
24,55,90,90,True
24,56,20,20,True
24,57,90,90,True
24,58,130,130,True
24,59,150,150,True
24,60,90,90,True
24,61,110,110,True
24,62,100,100,True
24,63,150,150,True
24,64,100,100,True
24,65,160,160,True
24,66,130,130,True
24,67,140,140,True
24,68,110,110,True
24,69,130,130,True
24,70,130,130,True
24,71,80,80,True
24,72,100,100,True
24,73,90,90,True
24,74,140,140,True
24,75,190,190,True
24,76,50,50,True
24,77,60,60,True
24,78,130,130,True
24,79,130,130,True
24,80,110,110,True
24,81,110,110,True
24,82,100,100,True
24,83,120,120,True
24,84,140,140,True
24,85,120,120,True
24,86,110,110,True
24,87,120,120,True
24,88,130,130,True
24,89,140,140,True
24,90,120,120,True
24,91,110,110,True
24,92,80,80,True
24,93,160,160,True
25,0,110,110,True
25,1,130,130,True
25,2,70,70,True
25,3,70,70,True
25,4,90,90,True
25,5,90,90,True
25,6,170,170,True
25,7,150,150,True
25,8,150,150,True
25,9,70,70,True
25,10,120,120,True
25,11,100,100,True
25,12,70,70,True
25,13,80,80,True
25,14,100,100,True
25,15,100,100,True
25,16,100,100,True
25,17,120,120,True
25,18,130,130,True
25,19,170,170,True
25,20,50,50,True
25,21,70,70,True
25,22,120,120,True
25,23,80,80,True
25,24,120,120,True
25,25,100,100,True
25,26,130,130,True
25,27,140,140,True
25,28,100,100,True
25,29,120,120,True
25,30,120,120,True
25,31,130,130,True
25,32,130,130,True
25,33,210,210,True
25,34,100,100,True
25,35,130,130,True
25,36,120,120,True
25,37,170,170,True
25,38,80,80,True
25,39,120,120,True
25,40,80,80,True
25,41,100,100,True
25,42,130,130,True
25,43,170,170,True
25,44,90,90,True
25,45,110,110,True
25,46,130,130,True
25,47,110,110,True
25,48,40,40,True
25,49,130,130,True
25,50,110,110,True
25,51,150,150,True
25,52,80,80,True
25,53,70,70,True
25,54,70,70,True
25,55,90,90,True
25,56,20,20,True
25,57,90,90,True
25,58,130,130,True
25,59,150,150,True
25,60,90,90,True
25,61,110,110,True
25,62,100,100,True
25,63,150,150,True
25,64,100,100,True
25,65,160,160,True
25,66,130,130,True
25,67,140,140,True
25,68,110,110,True
25,69,130,130,True
25,70,130,130,True
25,71,80,80,True
25,72,100,100,True
25,73,90,90,True
25,74,140,140,True
25,75,190,190,True
25,76,50,50,True
25,77,60,60,True
25,78,130,130,True
25,79,130,130,True
25,80,110,110,True
25,81,110,110,True
25,82,100,100,True
25,83,120,120,True
25,84,140,140,True
25,85,120,120,True
25,86,110,110,True
25,87,120,120,True
25,88,130,130,True
25,89,140,140,True
25,90,120,120,True
25,91,110,110,True
25,92,80,80,True
25,93,160,160,True
26,0,110,110,True
26,1,130,130,True
26,2,70,70,True
26,3,70,70,True
26,4,90,90,True
26,5,90,90,True
26,6,170,170,True
26,7,150,150,True
26,8,150,150,True
26,9,70,70,True
26,10,120,120,True
26,11,100,100,True
26,12,70,70,True
26,13,80,80,True
26,14,100,100,True
26,15,100,100,True
26,16,100,100,True
26,17,120,120,True
26,18,130,130,True
26,19,170,170,True
26,20,50,50,True
26,21,70,70,True
26,22,120,120,True
26,23,80,80,True
26,24,120,120,True
26,25,100,100,True
26,26,130,130,True
26,27,140,140,True
26,28,100,100,True
26,29,120,120,True
26,30,120,120,True
26,31,130,130,True
26,32,130,130,True
26,33,210,210,True
26,34,100,100,True
26,35,130,130,True
26,36,120,120,True
26,37,170,170,True
26,38,80,80,True
26,39,120,120,True
26,40,80,80,True
26,41,100,100,True
26,42,130,130,True
26,43,170,170,True
26,44,90,90,True
26,45,110,110,True
26,46,130,130,True
26,47,110,110,True
26,48,40,40,True
26,49,130,130,True
26,50,110,110,True
26,51,150,150,True
26,52,80,80,True
26,53,70,70,True
26,54,70,70,True
26,55,90,90,True
26,56,20,20,True
26,57,90,90,True
26,58,130,130,True
26,59,150,150,True
26,60,90,90,True
26,61,110,110,True
26,62,100,100,True
26,63,150,150,True
26,64,100,100,True
26,65,160,160,True
26,66,130,130,True
26,67,140,140,True
26,68,110,110,True
26,69,130,130,True
26,70,130,130,True
26,71,80,80,True
26,72,100,100,True
26,73,90,90,True
26,74,140,140,True
26,75,190,190,True
26,76,50,50,True
26,77,60,60,True
26,78,130,130,True
26,79,130,130,True
26,80,110,110,True
26,81,110,110,True
26,82,100,100,True
26,83,120,120,True
26,84,140,140,True
26,85,120,120,True
26,86,110,110,True
26,87,120,120,True
26,88,130,130,True
26,89,140,140,True
26,90,120,120,True
26,91,110,110,True
26,92,80,80,True
26,93,160,160,True
27,0,110,110,True
27,1,130,130,True
27,2,70,70,True
27,3,70,70,True
27,4,90,90,True
27,5,90,90,True
27,6,170,170,True
27,7,150,150,True
27,8,150,150,True
27,9,70,70,True
27,10,120,120,True
27,11,100,100,True
27,12,70,70,True
27,13,80,80,True
27,14,100,100,True
27,15,100,100,True
27,16,100,100,True
27,17,120,120,True
27,18,130,130,True
27,19,170,170,True
27,20,50,50,True
27,21,70,70,True
27,22,120,120,True
27,23,80,80,True
27,24,120,120,True
27,25,100,100,True
27,26,130,130,True
27,27,140,140,True
27,28,100,100,True
27,29,120,120,True
27,30,120,120,True
27,31,130,130,True
27,32,130,130,True
27,33,210,210,True
27,34,100,100,True
27,35,130,130,True
27,36,120,120,True
27,37,170,170,True
27,38,80,80,True
27,39,120,120,True
27,40,80,80,True
27,41,100,100,True
27,42,130,130,True
27,43,170,170,True
27,44,90,90,True
27,45,110,110,True
27,46,130,130,True
27,47,110,110,True
27,48,40,40,True
27,49,130,130,True
27,50,110,110,True
27,51,150,150,True
